ring,tag1,tag2,model,var,avg1,avg2,diff,t,d,g,delta,p,fname1,fname2,combi
R1,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,ksc,1.819244972927075,1.845861149613785,-0.0266,-101.6894,-0.6039,-0.6039,-0.5349,0.0,EucFACER1_P-DSH-F-Rlow-Leg30.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30,P-DSH-F-Rlow,pmax,sw,0.19562809548593288,0.19675869162899234,-0.0011,-3.7889999999999997,-0.0225,-0.0225,-0.0224,0.0002,EucFACER1_P-DSH-F-Rlow-Leg30.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,An,5.96020061698205,5.9553098800808,0.0049,0.2185,0.0013,0.0013,0.0013,0.8270000000000001,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Ci,27.160083110806077,27.09863647580634,0.0614,0.6588,0.0039,0.0039,0.0039,0.5101,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,E,1.2189652384638372,1.1983968781776395,0.0206,4.2336,0.0251,0.0251,0.0249,0.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Es,0.09709248794705476,0.0982945262790336,-0.0012,-0.9542,-0.0057,-0.0057,-0.0057,0.34,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Jmax25,135.6463077795358,135.6463077795358,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Pleaf,-1.27813106932689,-1.2287498019614664,-0.0494,-11.7332,-0.0697,-0.0697,-0.0683,0.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Ps,-0.18259460740663447,-0.17053285533667972,-0.0121,-4.5917,-0.0273,-0.0273,-0.0264,0.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Tleaf,18.35995724262434,18.36031490551974,-0.0004,-0.0065,-0.0,-0.0,-0.0,0.9948,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,Vmax25,83.9939486199092,83.9939486199092,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,WUE,6.517418808412652,6.5785857439296995,-0.0612,-1.4005,-0.0089,-0.0089,-0.0089,0.1614,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,gs,0.09423309098418227,0.092812985707114,0.0014,3.5226,0.0209,0.0209,0.0209,0.0004,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,ksc,1.8150199594330705,1.845861149613785,-0.0308,-117.9999,-0.7007,-0.7007,-0.6212,0.0,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60,P-DSH-F-Rlow,pmax,sw,0.1957675843905884,0.19675869162899234,-0.001,-3.3235,-0.0197,-0.0197,-0.0196,0.0009,EucFACER1_P-DSH-F-Rlow-Leg60.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,An,5.959952573437482,5.9553098800808,0.0046,0.2074,0.0012,0.0012,0.0012,0.8357,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Ci,27.15739079609312,27.09863647580634,0.0588,0.6299,0.0037,0.0037,0.0037,0.5288,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,E,1.216571619506047,1.1983968781776395,0.0182,3.7446,0.0222,0.0222,0.0221,0.0002,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Es,0.09737456939809323,0.0982945262790336,-0.0009,-0.7297,-0.0043,-0.0043,-0.0043,0.4656,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Jmax25,135.6463077795358,135.6463077795358,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Pleaf,-1.2786916504934749,-1.2287498019614664,-0.0499,-11.8658,-0.0705,-0.0705,-0.069,0.0,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Ps,-0.1815389411954495,-0.17053285533667972,-0.011000000000000001,-4.2064,-0.025,-0.025,-0.0243,0.0,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Tleaf,18.360255350839022,18.36031490551974,-0.0001,-0.0011,-0.0,-0.0,-0.0,0.9991,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,Vmax25,83.9939486199092,83.9939486199092,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,WUE,6.5190566994337305,6.5785857439297,-0.0595,-1.3642,-0.0087,-0.0087,-0.0087,0.1725,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,gs,0.09411793019964987,0.092812985707114,0.0013,3.2328,0.0192,0.0192,0.0191,0.0012,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,ksc,1.8084215111583508,1.845861149613785,-0.0374,-141.1051,-0.8379,-0.8379,-0.7366,0.0,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg90,P-DSH-F-Rlow,pmax,sw,0.19588518669680666,0.19675869162899234,-0.0009,-2.9306,-0.0174,-0.0174,-0.0173,0.0034,EucFACER1_P-DSH-F-Rlow-Leg90.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,An,5.9583895506072615,5.9553098800808,0.0031,0.1376,0.0008,0.0008,0.0008,0.8905,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Ci,27.13883821409504,27.09863647580634,0.0402,0.4312,0.0026,0.0026,0.0026,0.6663,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,E,1.2114440524739336,1.1983968781776395,0.013,2.6946,0.016,0.016,0.0159,0.006999999999999999,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Es,0.09754120086445696,0.0982945262790336,-0.0008,-0.5974,-0.0035,-0.0035,-0.0036,0.5502,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Jmax25,135.6463077795358,135.6463077795358,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Pleaf,-1.2827938073063767,-1.2287498019614664,-0.054000000000000006,-12.8085,-0.0761,-0.0761,-0.0743,0.0,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Ps,-0.18213824837033954,-0.17053285533667972,-0.0116,-4.4065,-0.0262,-0.0262,-0.0253,0.0,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Tleaf,18.36014217037381,18.36031490551974,-0.0002,-0.0031,-0.0,-0.0,-0.0,0.9975,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,Vmax25,83.9939486199092,83.9939486199092,0.0,0.0,0.0,0.0,0.0,1.0,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,WUE,6.544975370927094,6.5785857439296995,-0.0336,-0.7669,-0.0049,-0.0049,-0.0049,0.4431,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,gs,0.09370996301872116,0.092812985707114,0.0009,2.2272,0.0132,0.0132,0.0132,0.0259,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,ksc,1.79590168838993,1.845861149613785,-0.05,-181.1597,-1.0758,-1.0758,-0.9271,0.0,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg180,P-DSH-F-Rlow,pmax,sw,0.1960589569979561,0.19675869162899234,-0.0007,-2.3486,-0.0139,-0.0139,-0.0139,0.0188,EucFACER1_P-DSH-F-Rlow-Leg180.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,An,5.879004030700952,5.9553098800808,-0.0763,-3.3503,-0.0199,-0.0199,-0.0196,0.0008,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Ci,27.272960038431354,27.09863647580634,0.1743,1.8736,0.0111,0.0111,0.0111,0.061,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,E,1.221525331943675,1.1983968781776395,0.0231,4.7158,0.027999999999999997,0.027999999999999997,0.0275,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Es,0.09716179717730404,0.0982945262790336,-0.0011,-0.8987,-0.0053,-0.0053,-0.0053,0.3688,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Jmax25,133.17851764030456,135.6463077795358,-2.4678,-43.9581,-0.261,-0.261,-0.1846,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Pleaf,-1.2713775656604804,-1.2287498019614664,-0.0426,-10.1337,-0.0602,-0.0602,-0.059000000000000004,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Ps,-0.18655152529408528,-0.17053285533667972,-0.016,-6.0005,-0.0356,-0.0356,-0.0341,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Tleaf,18.35914050927936,18.36031490551974,-0.0012,-0.0213,-0.0001,-0.0001,-0.0001,0.983,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,Vmax25,85.30415761717838,83.9939486199092,1.3102,43.9581,0.261,0.261,0.1846,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,WUE,6.411016477834776,6.5785857439297,-0.1676,-3.8399,-0.0245,-0.0245,-0.0245,0.0001,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,gs,0.09417689404689356,0.092812985707114,0.0014,3.3679,0.02,0.02,0.0199,0.0008,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,ksc,1.823289828214549,1.845861149613785,-0.0226,-82.3898,-0.4893,-0.4892,-0.423,0.0,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg14-JV7,P-DSH-F-Rlow,pmax,sw,0.19560285435508792,0.19675869162899234,-0.0012,-3.8711,-0.023,-0.023,-0.0228,0.0001,EucFACER1_P-DSH-F-Rlow-Leg14-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg14-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,An,5.8779809082860375,5.9553098800808,-0.0773,-3.3954,-0.0202,-0.0202,-0.0198,0.0007,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Ci,27.266159945206308,27.09863647580634,0.1675,1.8008,0.0107,0.0107,0.0107,0.0717,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,E,1.2197042804500609,1.1983968781776395,0.0213,4.349,0.0258,0.0258,0.0254,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Es,0.09729096232988184,0.0982945262790336,-0.001,-0.7952,-0.0047,-0.0047,-0.0047,0.4265,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Jmax25,133.15065205839554,135.6463077795358,-2.4957,-44.3945,-0.2636,-0.2636,-0.1864,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Pleaf,-1.272635580991152,-1.2287498019614664,-0.0439,-10.4257,-0.0619,-0.0619,-0.0606,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Ps,-0.18689118184751533,-0.17053285533667972,-0.0164,-6.1205,-0.0363,-0.0363,-0.0347,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Tleaf,18.35915592529248,18.36031490551974,-0.0012,-0.021,-0.0001,-0.0001,-0.0001,0.9833,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,Vmax25,85.31895212323279,83.9939486199092,1.325,44.3945,0.2636,0.2636,0.1864,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,WUE,6.427074841613407,6.5785857439296995,-0.1515,-3.457,-0.022,-0.022,-0.022,0.0005,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,gs,0.09403241125410268,0.092812985707114,0.0012,3.0115,0.0179,0.0179,0.0178,0.0026,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,ksc,1.8189238734900697,1.845861149613785,-0.0269,-94.8283,-0.5631,-0.5631,-0.4787,0.0,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg30-JV7,P-DSH-F-Rlow,pmax,sw,0.1955743735973776,0.19675869162899234,-0.0012,-3.9645,-0.0235,-0.0235,-0.0234,0.0001,EucFACER1_P-DSH-F-Rlow-Leg30-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg30-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,An,5.87720695407791,5.9553098800808,-0.0781,-3.4297,-0.0204,-0.0204,-0.02,0.0006,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Ci,27.25761279943201,27.09863647580634,0.159,1.7091,0.0101,0.0101,0.0102,0.0874,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,E,1.2167494846240434,1.1983968781776395,0.0184,3.7543,0.0223,0.0223,0.022000000000000002,0.0002,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Es,0.0975274325435261,0.0982945262790336,-0.0008,-0.6078,-0.0036,-0.0036,-0.0036,0.5433,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Jmax25,133.15201030209676,135.6463077795358,-2.4943,-44.3798,-0.2635,-0.2635,-0.1863,0.0,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Pleaf,-1.2718665149078248,-1.2287498019614664,-0.0431,-10.2533,-0.0609,-0.0609,-0.0597,0.0,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Ps,-0.1853190031722962,-0.17053285533667972,-0.0148,-5.5419,-0.0329,-0.0329,-0.0315,0.0,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Tleaf,18.359182169462358,18.36031490551974,-0.0011,-0.0205,-0.0001,-0.0001,-0.0001,0.9836,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,Vmax25,85.31823099905002,83.9939486199092,1.3243,44.3798,0.2635,0.2635,0.1863,0.0,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
R1,P-DSH-F-Rlow-Leg60-JV7,P-DSH-F-Rlow,pmax,WUE,6.4263397599247485,6.5785857439297,-0.1522,-3.4867,-0.0222,-0.0222,-0.0223,0.0005,EucFACER1_P-DSH-F-Rlow-Leg60-JV7.csv,EucFACER1_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV7_P-DSH-F-Rlow
